CASE_ID,ACCIDENT_YEAR,PROC_DATE,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,STATE_ROUTE,LATITUDE,LONGITUDE,COUNTY,CITY
92202219,2023,2023-10-18,2023-10-04,1740,3,SR-1 S/B,MACARTHUR TUNNEL NORTH END,1,37.802070617675781,-122.46955108642578,SAN FRANCISCO,SAN FRANCISCO
92204717,2023,2023-10-20,2023-09-03,2121,7,I-80 E/B,MERLIN STREET UNDERCROSSING,80,37.777580261230469,-122.40209197998047,SAN FRANCISCO,SAN FRANCISCO
92204723,2023,2023-10-20,2023-08-27,2240,7,US-101 N/B,FAITH ST OVERCROSSING,101,37.742870330810547,-122.40638732910156,SAN FRANCISCO,SAN FRANCISCO
92204957,2023,2023-10-20,2023-09-06,2020,3,I-80 EASTBOUND,THE FOURTH STREET UNDERCROSSING,80,37.77996826171875,-122.39877319335938,SAN FRANCISCO,SAN FRANCISCO
92243342,2023,2023-11-23,2023-11-13,1440,1,I-280 N/B,OCEAN AVENUE OVERCROSSING,280,37.724071502685547,-122.44732666015625,SAN FRANCISCO,SAN FRANCISCO
92249783,2023,2023-12-01,2023-10-26,2135,4,US-101 N/B,22ND STREET PEDESTRIAN OVERCROSSING,101,37.756790161132812,-122.40335845947266,SAN FRANCISCO,SAN FRANCISCO
92249818,2023,2023-12-01,2023-11-20,1218,1,US-101 S/B TO US-101 S/B,15TH STREET UC,101,37.767601013183594,-122.40554046630859,SAN FRANCISCO,SAN FRANCISCO
92250056,2023,2023-12-01,2023-10-30,1240,1,US-101 S/B,16TH ST,101,37.765750885009766,-122.40528106689453,SAN FRANCISCO,SAN FRANCISCO
92250156,2023,2023-12-01,2023-10-22,1230,7,US-101 NB,CESAR CHAVEZ STREET,101,37.750228881835938,-122.40358734130859,SAN FRANCISCO,SAN FRANCISCO
92250770,2023,2023-12-04,2023-10-15,2220,7,US-101 N/B,MARKET ST,101,37.771690368652344,-122.42315673828125,SAN FRANCISCO,SAN FRANCISCO
92250772,2023,2023-12-04,2023-11-08,0626,3,US 101 N/B,16TH STREET,80,37.766139984130859,-122.40496063232422,SAN FRANCISCO,SAN FRANCISCO
92254473,2023,2023-12-06,2023-11-03,1845,5,I-80 W/B,THE 7TH STREET UNDERCROSSING,80,37.776149749755859,-122.40496826171875,SAN FRANCISCO,SAN FRANCISCO
92256372,2023,2023-12-07,2023-11-06,1745,1,US-101 N/B,PAUL AVE,101,37.726100921630859,-122.40203857421875,SAN FRANCISCO,SAN FRANCISCO
92257223,2023,2023-12-08,2023-10-07,2330,6,US-101 N/B,17TH ST,101,37.764480590820312,-122.4049072265625,SAN FRANCISCO,SAN FRANCISCO
92257528,2023,2023-12-08,2023-11-24,1520,5,US-101 N/B,CORTLAND AVE UNDERCROSSING,101,37.74066162109375,-122.40802764892578,SAN FRANCISCO,SAN FRANCISCO
92258828,2023,2023-12-11,2023-05-28,0515,7,I-80 W/B,BEALE STREET,80,37.7860107421875,-122.39095306396484,SAN FRANCISCO,SAN FRANCISCO
92263620,2023,2023-12-18,2023-12-05,0655,2,US-101 NORTHBOUND,CESAR CHAVEZ STREET,101,37.746078491210938,-122.40474700927734,SAN FRANCISCO,SAN FRANCISCO
92263627,2023,2023-12-18,2023-12-05,1605,2,101 N/B,PAUL AVE,101,37.723949432373047,-122.40117645263672,SAN FRANCISCO,SAN FRANCISCO
92269519,2023,2023-12-22,2023-12-13,0640,3,I-280 N/B,BADEN ST,280,37.729511260986328,-122.44065093994141,SAN FRANCISCO,SAN FRANCISCO
92269706,2023,2023-12-22,2023-12-14,1845,4,US-101 S/B,23RD STREET UNDERCROSSING,101,37.753841400146484,-122.40308380126953,SAN FRANCISCO,SAN FRANCISCO
92269776,2023,2023-12-22,2023-12-20,0759,3,I-80 E/B,YERBA BUENA ISLAND TUNNEL WEST EDGE,80,37.805580139160156,-122.37001800537109,SAN FRANCISCO,SAN FRANCISCO
92269842,2023,2023-12-25,2023-12-15,0940,5,I-80 W/B,TREASURE ISLAND RD,80,37.801998138427734,-122.37377166748047,SAN FRANCISCO,SAN FRANCISCO
92270064,2023,2024-06-06,2023-11-05,0400,7,US-101 SB,HARRISON STREET UNDERCROSSING,101,37.769428253173828,-122.41229248046875,SAN FRANCISCO,SAN FRANCISCO
92270437,2023,2023-12-26,2023-12-11,1745,1,US-101 S/B,CORTLAND AVE UNDERCROSING,101,37.743000030517578,-122.40667724609375,SAN FRANCISCO,SAN FRANCISCO
92273935,2023,2023-12-28,2023-12-18,0550,1,US-101 NB,25TH ST PEDESTRIAN OVERCROSSING,101,37.751388549804688,-122.40300750732422,SAN FRANCISCO,SAN FRANCISCO
92273944,2023,2023-12-28,2023-12-21,1416,4,I-280 S/B,22ND ST UNDERCROSSING,280,37.758750915527344,-122.39247131347656,SAN FRANCISCO,SAN FRANCISCO
92273946,2023,2023-12-28,2023-12-19,2052,2,I-80 W/B TO HARRISON STREET,2ND STREET UNDERCROSSING,80,37.784210205078125,-122.39327239990234,SAN FRANCISCO,SAN FRANCISCO
92274897,2023,2023-12-29,2023-12-12,1435,2,I-80 W/B,5TH STREET UNDERCROSSING,80,37.779201507568359,-122.40071868896484,SAN FRANCISCO,SAN FRANCISCO
92275134,2023,2023-12-29,2023-11-02,1140,4,US-101 S/B,PAUL AVENUE,101,37.725151062011719,-122.40184783935547,SAN FRANCISCO,SAN FRANCISCO
92275168,2023,2023-12-29,2023-12-26,2235,2,US-101 SOUTHBOUND,CORTLAND AVE,101,37.740829467773438,-122.40802764892578,SAN FRANCISCO,SAN FRANCISCO
92275616,2023,2024-01-01,2023-12-20,0105,3,I-280 SOUTHBOUND,THE NORTH ROADWAY EDGE OF ALEMANY BOULEVARD,280,37.710689544677734,-122.46112060546875,SAN FRANCISCO,SAN FRANCISCO
92275660,2023,2024-01-01,2023-10-09,0820,1,I-280 N/B,BADEN ST OVERCROSSING,280,37.729091644287109,-122.441650390625,SAN FRANCISCO,SAN FRANCISCO
92277727,2023,2024-01-03,2023-12-22,1720,5,I-80 E/B,7TH ST,80,37.773059844970703,-122.40659332275391,SAN FRANCISCO,SAN FRANCISCO
92278187,2023,2024-01-03,2023-10-06,1615,5,I-280 SB,FARALLONES STREET PEDESTRIAN OVERCROSSING,280,37.714908599853516,-122.45063018798828,SAN FRANCISCO,SAN FRANCISCO
92280300,2023,2024-01-05,2023-12-23,0230,6,US-101 S/B TO I-80 E/B,BRANNAN ST,80,37.770130157470703,-122.40538787841797,SAN FRANCISCO,SAN FRANCISCO
92280310,2023,2024-01-05,2023-10-08,0840,7,I-280 N/B,SAN JOSE AVE OVERCROSSING,280,37.717720031738281,-122.44847869873047,SAN FRANCISCO,SAN FRANCISCO
9228163,2021,2021-04-02,2021-02-28,2033,7,SAN BRUNO,RT 101,101,,,SAN FRANCISCO,SAN FRANCISCO
92286056,2023,2024-01-12,2023-12-10,0845,7,I-280 SB,MISSION ST,280,37.732261657714844,-122.42935943603516,SAN FRANCISCO,SAN FRANCISCO
92286761,2023,2024-01-15,2023-11-07,2225,2,US-101 NORTHBOUND,NORTH OF THE 23RD STREET OVERCROSSING.,101,37.755290985107422,-122.40308380126953,SAN FRANCISCO,SAN FRANCISCO
92288313,2023,2024-01-16,2023-11-18,1747,6,US-101 S/B,BRYANT ST UNDERCROSSING,101,37.769279479980469,-122.41059112548828,SAN FRANCISCO,SAN FRANCISCO
92291884,2023,2024-01-19,2023-12-27,1750,3,US-101 SOUTHBOUND,22ND STREET PEDESTRIAN OVERCROSSING,101,37.756500244140625,-122.40338897705078,SAN FRANCISCO,SAN FRANCISCO
92295869,2023,2024-01-24,2023-12-07,2210,4,I-80 E/B FROM BRYANT STREET,BRYANT ST,80,37.785549163818359,-122.39137268066406,SAN FRANCISCO,SAN FRANCISCO
92298039,2023,2024-01-26,2023-11-02,1220,4,US-101 SOUTHBOUND,23RD STREET OVERCROSSING,101,37.754318237304688,-122.40308380126953,SAN FRANCISCO,SAN FRANCISCO
92298632,2023,2024-01-29,2023-12-29,0650,5,US-101 NB,PAUL AVENUE,101,37.722251892089844,-122.40052795410156,SAN FRANCISCO,SAN FRANCISCO
92305163,2023,2024-02-05,2023-12-20,0730,3,US-101 S/B,CESAR CHAVEZ ST,101,37.753059387207031,-122.40309143066406,SAN FRANCISCO,SAN FRANCISCO
92310862,2023,2024-02-12,2023-10-11,0827,3,I-80 W/B,SFOBB CENTER ANCHORAGE,80,37.797000885009766,-122.37911224365234,SAN FRANCISCO,SAN FRANCISCO
92311105,2023,2024-02-12,2023-09-10,0518,7,I-80 E/B FROM 1ST ST,2ND ST,80,37.785469055175781,-122.39203643798828,SAN FRANCISCO,SAN FRANCISCO
9231540,2021,2021-03-25,2021-02-27,1630,6,BROTHERHOOD WY,JUNIPERO SERRA BL,1,,,SAN FRANCISCO,SAN FRANCISCO
92316941,2023,2024-03-13,2023-12-13,1100,3,I-80 E/B,FOREST HILL ROAD,80,37.810188293457031,-122.36492919921875,SAN FRANCISCO,SAN FRANCISCO
92316968,2023,2024-02-19,2023-10-20,1840,5,I-80 E/B,BEALE STREET,80,37.7860107421875,-122.39108276367188,SAN FRANCISCO,SAN FRANCISCO
92319553,2023,2024-02-21,2023-10-27,1810,5,I-280 S/B,MISSION ST,280,37.732189178466797,-122.42862701416016,SAN FRANCISCO,SAN FRANCISCO
92320248,2023,2024-02-22,2023-12-09,1335,6,I-280 S/B,CONGDON STREET OVERCROSSING,280,37.731590270996094,-122.42578887939453,SAN FRANCISCO,SAN FRANCISCO
92320738,2023,2024-02-22,2023-10-31,1635,2,US-101 N/B,PAUL AVE,101,37.724910736083984,-122.40151977539062,SAN FRANCISCO,SAN FRANCISCO
92322540,2023,2024-02-26,2023-10-26,0439,4,I-80 W/B,BEALE ST U/C,80,37.785369873046875,-122.39218139648438,SAN FRANCISCO,SAN FRANCISCO
92324225,2023,2024-02-27,2023-12-14,2015,4,I-80 E/B,TREASURE ISLAND RD,80,37.79779052734375,-122.37835693359375,SAN FRANCISCO,SAN FRANCISCO
92326414,2023,2024-02-29,2023-12-11,1443,1,US-101 NORTHBOUND,16TH STREET,101,37.7647705078125,-122.40484619140625,SAN FRANCISCO,SAN FRANCISCO
92331293,2023,2024-03-06,2023-11-26,1458,7,I-280,PAULDING ST OVERCROSSING,280,37.727680206298828,-122.44429016113281,SAN FRANCISCO,SAN FRANCISCO
92341186,2023,2024-03-19,2023-11-02,1520,4,I-80 E/B,THE YERBA BUENA ISLAND TUNNEL EAST EDGE,80,37.813968658447266,-122.36045837402344,SAN FRANCISCO,SAN FRANCISCO
92343095,2023,2024-03-20,2023-11-02,1550,4,US-101 N/B,18TH STREET PEDESTRIAN OVERCROSSING,101,37.761970520019531,-122.40570831298828,SAN FRANCISCO,SAN FRANCISCO
92344858,2023,2024-03-22,2023-11-23,1648,4,I-280 S/B,JUSTIN DRIVE OVERCROSSING,280,37.732791900634766,-122.41352081298828,SAN FRANCISCO,SAN FRANCISCO
92348754,2023,2024-03-27,2023-11-02,1950,4,I-280 N/B,16TH ST UNDERCROSSING,280,37.767528533935547,-122.39553833007812,SAN FRANCISCO,SAN FRANCISCO
92357062,2023,2024-04-05,2023-11-17,0747,5,US-101 S/B,FAITH STREET PEDESTRIAN OVERCROSSING,101,37.741600036621094,-122.40757751464844,SAN FRANCISCO,SAN FRANCISCO
92358417,2023,2024-04-08,2023-11-15,0055,3,I-80 E/B FROM US-101 S/B,BRANNAN ST,80,37.770309448242188,-122.40544128417969,SAN FRANCISCO,SAN FRANCISCO
92363846,2023,2024-04-15,2023-11-12,0405,7,I-80 E/B,TREASURE ISLAND RD,80,37.806800842285156,-122.36865234375,SAN FRANCISCO,SAN FRANCISCO
92363854,2023,2024-04-15,2023-11-18,0424,6,I-80 W/B,4TH ST U/C,80,37.780879974365234,-122.39827728271484,SAN FRANCISCO,SAN FRANCISCO
9240131,2021,2021-04-23,2021-03-07,2048,7,19TH AV,WINSTON DR,1,,,SAN FRANCISCO,SAN FRANCISCO
92401990,2023,2024-05-30,2023-12-01,1105,5,I-80 E/B,BRANNAN ST,80,37.770778656005859,-122.40563201904297,SAN FRANCISCO,SAN FRANCISCO
9240414,2021,2022-02-17,2021-03-21,2130,7,LOMBARD ST,SCOTT ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9240418,2021,2022-02-17,2021-03-25,1701,4,19TH AV,SLOAT BL,1,,,SAN FRANCISCO,SAN FRANCISCO
92415470,2023,2024-06-17,2023-08-27,0252,7,US-101 N/B,BAYSHORE BLVD OVERCROSSING,101,37.718978881835938,-122.39949798583984,SAN FRANCISCO,SAN FRANCISCO
9256317,2021,2021-07-09,2021-01-20,2235,3,JUNIPERO SERRA BL,PALMETTO AV,1,,,SAN FRANCISCO,SAN FRANCISCO
9263112,2021,2021-05-18,2021-04-23,1935,5,GREEN ST,VAN NESS AV,101,,,SAN FRANCISCO,SAN FRANCISCO
9285643,2021,2021-07-07,2021-05-28,2300,5,RT 101,MANSELL ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9290660,2021,2021-08-17,2021-06-23,1316,3,ALEMANY BL,RT 101,101,,,SAN FRANCISCO,SAN FRANCISCO
9312239,2021,2021-09-03,2021-07-23,1715,5,VALLEJO ST,VAN NESS AV,101,,,SAN FRANCISCO,SAN FRANCISCO
9320387,2021,2022-03-17,2021-12-17,0949,5,VAN NESS AV,SUTTER ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9339684,2021,2021-10-25,2021-09-11,2100,6,JUNIPERO SERRA BL,RT 280,280,,,SAN FRANCISCO,SAN FRANCISCO
9345166,2021,2022-03-04,2021-09-03,1103,5,VAN NESS AV,VALLEJO ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9348905,2022,2022-06-21,2022-05-03,1846,2,BAY SHORE BL,RT 101,101,,,SAN FRANCISCO,SAN FRANCISCO
9367128,2021,2021-12-03,2021-10-02,2236,6,SLOAT BL,19TH AV,35,,,SAN FRANCISCO,SAN FRANCISCO
9367264,2021,2021-12-15,2021-10-13,1100,3,19TH AV,NORIEGA ST,1,,,SAN FRANCISCO,SAN FRANCISCO
9370990,2021,2021-12-03,2021-10-13,0626,3,VAN NESS AV,POST ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9370991,2021,2021-12-03,2021-10-30,1757,6,UNION,VAN NESS,101,,,SAN FRANCISCO,SAN FRANCISCO
9378719,2021,2021-12-21,2021-11-05,1227,5,LOMBARD ST,DIVISADERO ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9379935,2022,2022-02-18,2022-01-18,2115,2,19TH AV,WINSTON DR,1,,,SAN FRANCISCO,SAN FRANCISCO
9380628,2021,2022-07-26,2021-12-24,0605,5,OCEAN AV,RT 280,280,,,SAN FRANCISCO,SAN FRANCISCO
9414365,2021,2022-03-25,2021-01-03,1840,7,CROSSOVER DR,MARTIN LUTHER KING JR DR,1,,,SAN FRANCISCO,SAN FRANCISCO
9433687,2022,2022-10-20,2022-09-15,1851,4,VAN NESS AV,ELLIS ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9472004,2022,2022-07-27,2022-06-05,0007,7,GENEVA AV,RT 280,280,,,SAN FRANCISCO,SAN FRANCISCO
9504389,2022,2022-10-18,2022-09-24,1152,6,LOMBARD ST,OCTAVIA ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9506356,2022,2022-11-02,2022-09-04,2308,7,SAN BRUNO AV,SILLIMAN ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9507656,2022,2022-10-25,2022-09-27,1721,2,VAN NESS AV,POST ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9509966,2022,2022-12-28,2022-11-07,0856,1,GENEVA AV,RT 280,280,,,SAN FRANCISCO,SAN FRANCISCO
9514146,2023,2023-02-22,2023-01-17,0910,2,S VAN NESS AV,12TH ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9522352,2022,2023-01-13,2022-11-22,1324,2,SAN BRUNO AV,RT 101,101,,,SAN FRANCISCO,SAN FRANCISCO
9532111,2022,2022-11-22,2022-05-06,0718,5,GENEVA AV,RT 280,280,,,SAN FRANCISCO,SAN FRANCISCO
9542764,2022,2023-02-15,2022-12-17,1400,6,GENEVA AV,RT 280,280,,,SAN FRANCISCO,SAN FRANCISCO
9543231,2022,2023-03-01,2022-12-18,1727,7,RT 35,RT 35 559,35,,,SAN FRANCISCO,SAN FRANCISCO
9545269,2023,2023-03-14,2023-01-15,1235,7,VAN NESS AV,JACKSON ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9545495,2023,2023-03-03,2023-01-05,0728,4,GENEVA AV,RT 280 N,280,,,SAN FRANCISCO,SAN FRANCISCO
9554844,2022,2023-03-23,2022-12-01,0658,4,19TH AV,WINSTON DR,1,,,SAN FRANCISCO,SAN FRANCISCO
9568550,2023,2023-05-15,2023-04-11,1430,2,VAN NESS AV,MARKET ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9569044,2023,2023-06-16,2023-04-21,0320,5,VAN NESS AV,GEARY ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9574280,2021,2023-05-15,2021-04-13,0803,2,GENEVA AV,RT 280,280,,,SAN FRANCISCO,SAN FRANCISCO
9591757,2023,2023-08-25,2023-06-14,1330,3,VAN NESS AV,CLAY ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9601816,2023,2023-09-21,2023-08-23,0018,3,JUNIPERO SERRA BL,PALMETTO AV,1,,,SAN FRANCISCO,SAN FRANCISCO
9603839,2023,2023-10-03,2023-07-17,1422,1,LOMBARD ST,BRODERICK ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9604308,2023,2023-12-07,2023-10-26,0800,4,RT 101,CESAR CHAVEZ ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9604428,2023,2023-08-14,2023-07-14,0906,5,SKYLINE BL,JOHN MUIR DR,35,,,SAN FRANCISCO,SAN FRANCISCO
9609409,2023,2023-09-21,2023-08-30,1614,3,VAN NESS AV,GREEN ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9618288,2023,2023-11-22,2023-09-28,1808,4,7TH AV,BRYANT ST,80,,,SAN FRANCISCO,SAN FRANCISCO
9633506,2023,2023-12-07,2023-10-24,1424,2,PARK PRESIDIO BL,GEARY BL,1,,,SAN FRANCISCO,SAN FRANCISCO
9634768,2023,2023-12-26,2023-11-11,2137,6,RICHARDSON AV,LYON ST,101,,,SAN FRANCISCO,SAN FRANCISCO
9658846,2023,2024-03-01,2023-12-29,1515,5,VAN NESS AV,GEARY BL,101,,,SAN FRANCISCO,SAN FRANCISCO
9711937,2023,2024-07-15,2023-10-14,1424,6,4TH ST,HARRISON ST,80,,,SAN FRANCISCO,SAN FRANCISCO
91379292,2021,2021-01-04,2021-01-01,0850,5,US-101 SOUTHBOUND TO I-80 EASTBOUND,DIVISION STREET,101,37.769901275634766,-122.40538024902344,SAN FRANCISCO,SAN FRANCISCO
91387958,2021,2021-01-15,2021-01-08,1530,5,US-101 SOUTHBOUND,16TH STREET,101,37.765739440917969,-122.40524291992188,SAN FRANCISCO,SAN FRANCISCO
91389732,2021,2021-01-18,2021-01-08,1407,5,US-101 N/B,PAUL AVE,101,37.720588684082031,-122.39987945556641,SAN FRANCISCO,SAN FRANCISCO
91391942,2021,2021-01-21,2021-01-14,1800,4,US-101 S/B TO PAUL AVENUE,SAN BRUNO AVE.,101,37.721790313720703,-122.40088653564453,SAN FRANCISCO,SAN FRANCISCO
91392503,2021,2021-01-22,2021-01-15,2355,5,I-80 E/B,BEALE ST,80,37.789501190185547,-122.38726043701172,SAN FRANCISCO,SAN FRANCISCO
91392599,2021,2021-01-22,2021-01-17,0410,7,I-280 S/B,SICKLES AVENUE UNDERCROSSING,280,37.711799621582031,-122.45449066162109,SAN FRANCISCO,SAN FRANCISCO
91393009,2021,2021-01-25,2021-01-20,1404,3,I-80 W/B,THE EMBARCADERO,80,37.793548583984375,-122.38301849365234,SAN FRANCISCO,SAN FRANCISCO
91393081,2021,2021-01-25,2021-01-16,0011,6,I-80 W/B,THE EMBARCADERO,80,37.788200378417969,-122.38877105712891,SAN FRANCISCO,SAN FRANCISCO
91395088,2021,2021-01-27,2021-01-16,1515,6,I-280 N/B,GENEVA AVE,280,37.717571258544922,-122.44844818115234,SAN FRANCISCO,SAN FRANCISCO
91398538,2021,2021-01-29,2021-01-26,1135,2,US-101 S/B,FAITH STREET PEDESTRIAN OVERCROSSING,101,37.744911193847656,-122.40534210205078,SAN FRANCISCO,SAN FRANCISCO
91402485,2021,2021-02-04,2021-02-02,0830,2,SR-1 N/B TO US-101 N/B,LINCOLN BLVD. UNDER CROSSING,1,37.803928375244141,-122.46993255615234,SAN FRANCISCO,SAN FRANCISCO
91406794,2021,2021-02-11,2021-01-28,1315,4,US-101 S/B,18TH ST PEDESTRIAN OVERCROSS,101,37.761390686035156,-122.40624237060547,SAN FRANCISCO,SAN FRANCISCO
91406809,2021,2021-02-11,2021-01-29,1115,5,I-80 W/B,YERBA BUENA ISLAND TUNNEL WEST EDGE,80,37.808139801025391,-122.36734771728516,SAN FRANCISCO,SAN FRANCISCO
91407241,2021,2021-02-11,2021-01-30,1800,6,I-80 E/B,4TH STREET OFF-RAMP,80,37.779998779296875,-122.39877319335938,SAN FRANCISCO,SAN FRANCISCO
91407597,2021,2021-02-12,2021-02-08,0500,1,I-80 W/B,TREASURE ISLAND RD,80,37.806228637695312,-122.36936950683594,SAN FRANCISCO,SAN FRANCISCO
91408177,2021,2021-02-15,2021-02-13,1045,6,I-280 S/B,HAVELOCK ST PED OVER-CROSSING,280,37.726959228515625,-122.44548034667969,SAN FRANCISCO,SAN FRANCISCO
91411385,2021,2021-02-19,2021-02-10,0828,3,US-101 N/B,16TH ST,101,37.766120910644531,-122.40495300292969,SAN FRANCISCO,SAN FRANCISCO
91414728,2021,2021-02-24,2021-02-15,1202,1,I-80 EASTBOUND,YERBA BUENA ISL TUNNEL,80,37.809089660644531,-122.3662109375,SAN FRANCISCO,SAN FRANCISCO
91415037,2021,2021-02-25,2021-02-15,1826,1,US-101 S/B,MERCHANT ROAD,101,37.821678161621094,-122.47882080078125,SAN FRANCISCO,SAN FRANCISCO
91417210,2021,2021-02-26,2021-02-24,1810,3,I-280 S/B,GENEVA AVE,280,37.722591400146484,-122.44808959960938,SAN FRANCISCO,SAN FRANCISCO
91420781,2021,2021-03-04,2021-02-22,0740,1,I-80 E/B,BEALE ST.,80,37.785789489746094,-122.39102935791016,SAN FRANCISCO,SAN FRANCISCO
91420873,2021,2021-04-22,2021-03-02,1230,2,I-280 S/B,HAVELOCK ST. PED O/C,280,37.726909637451172,-122.44548034667969,SAN FRANCISCO,SAN FRANCISCO
91421335,2021,2021-03-05,2021-03-02,1645,2,I-280 N/B,SAN JOSE AVE. O/C,280,37.718441009521484,-122.44835662841797,SAN FRANCISCO,SAN FRANCISCO
91425399,2021,2021-03-11,2021-03-10,1235,3,I-80 WESTBOUND,YERBA BUENA ISL TUNNEL,80,37.792560577392578,-122.38414764404297,SAN FRANCISCO,SAN FRANCISCO
91426124,2021,2021-03-12,2021-03-03,1144,3,I-80 E/B,TREASURE ISLAND TUNNEL W/ EDGE,80,37.808418273925781,-122.36705780029297,SAN FRANCISCO,SAN FRANCISCO
91426616,2021,2021-03-15,2021-03-05,1330,5,US-101 S/B,23RD STREET OVERCROSSING,101,37.754848480224609,-122.40325927734375,SAN FRANCISCO,SAN FRANCISCO
91430098,2021,2021-03-18,2021-03-10,0710,3,I-280 S/B FROM GENEVA AVE.,GENEVA AVE.,280,37.720451354980469,-122.44854736328125,SAN FRANCISCO,SAN FRANCISCO
91430302,2021,2021-03-18,2021-03-13,0320,6,US-101 S/B,LYON ST,101,37.803009033203125,-122.45089721679688,SAN FRANCISCO,SAN FRANCISCO
91436974,2021,2021-03-26,2021-03-18,1337,4,I-280 N/B,CONGDON ST,280,37.731590270996094,-122.42696380615234,SAN FRANCISCO,SAN FRANCISCO
91438084,2021,2021-03-29,2021-03-19,1955,5,I-80 E/B,7TH STREET OFF-RAMP,80,37.774520874023438,-122.40603637695312,SAN FRANCISCO,SAN FRANCISCO
91439044,2021,2021-03-30,2021-03-23,2030,2,I-80 E/B,15TH STREET,80,37.766170501708984,-122.40499114990234,SAN FRANCISCO,SAN FRANCISCO
91439455,2021,2021-03-30,2021-03-25,1935,4,I-280 S/B,25TH STREET UNDER CROSSING,280,37.750900268554688,-122.39182281494141,SAN FRANCISCO,SAN FRANCISCO
91439495,2021,2021-03-30,2021-03-24,2230,3,I-80 EB JWO TI,TREASURE ISLAND RD. O/C,80,37.798290252685547,-122.37741088867188,SAN FRANCISCO,SAN FRANCISCO
91440264,2021,2021-03-31,2021-03-27,1430,6,I-280 N/B,ALEMANY BOULEVARD,280,37.732021331787109,-122.41519927978516,SAN FRANCISCO,SAN FRANCISCO
91440771,2021,2021-04-01,2021-03-30,2235,2,I-80 WB,TREASURE ISLAND RD. O/C,80,37.802219390869141,-122.3731689453125,SAN FRANCISCO,SAN FRANCISCO
91441239,2021,2021-04-01,2021-03-27,0100,6,I-280 N/B,MISSION BAY DRIVE,280,37.768970489501953,-122.39710998535156,SAN FRANCISCO,SAN FRANCISCO
91442421,2021,2021-04-05,2021-03-04,2334,4,US-101 S/B,23RD ST O/C,101,37.754581451416016,-122.40326690673828,SAN FRANCISCO,SAN FRANCISCO
91443713,2021,2021-04-06,2021-03-30,0117,2,I-80 E/B,BEALE STREET U/C,80,37.787338256835938,-122.38950347900391,SAN FRANCISCO,SAN FRANCISCO
91448585,2021,2021-04-12,2021-04-03,1840,6,US-101 S/B,THE CESAR CHAVEZ ST. UNDERCROSSING,101,37.748451232910156,-122.40425109863281,SAN FRANCISCO,SAN FRANCISCO
91448715,2021,2021-04-12,2021-04-01,2235,4,US-101 S/B,18TH STREET PED OVERCROSSING,101,37.762840270996094,-122.405517578125,SAN FRANCISCO,SAN FRANCISCO
91449641,2021,2021-04-13,2021-04-03,2021,6,US-101 N/B,DIVISION ST,101,37.768150329589844,-122.40574645996094,SAN FRANCISCO,SAN FRANCISCO
91451554,2021,2021-04-16,2021-04-11,0535,7,US-101 S/B,CORTLAND AVE UNDER CROSSING,101,37.738189697265625,-122.408203125,SAN FRANCISCO,SAN FRANCISCO
91453207,2021,2021-04-19,2021-04-08,1920,4,US-101 N/B,THE 18TH STREET PEDESTRIAN OVER-CROSSING,101,37.762058258056641,-122.40579223632812,SAN FRANCISCO,SAN FRANCISCO
91457575,2021,2021-04-26,2021-03-27,1620,6,I-280 N/B,ST MARYS PARK FOOTBRIDGE,280,37.731468200683594,-122.42305755615234,SAN FRANCISCO,SAN FRANCISCO
91462979,2021,2021-04-30,2021-04-24,1150,6,I-280 S/B FROM 19TH AVENUE,JOHN DALY BLVD. OVER CROSSING,280,37.708221435546875,-122.47149658203125,SAN FRANCISCO,SAN FRANCISCO
91478393,2021,2021-05-27,2021-05-10,1933,1,I-280 N/B,MISSION ST. OVER CROSSING,280,37.731971740722656,-122.43215179443359,SAN FRANCISCO,SAN FRANCISCO
91479408,2021,2021-05-27,2021-05-10,2350,1,I-80 W/B TO HARRISON STREET,2ND STREET,80,37.784111022949219,-122.39320373535156,SAN FRANCISCO,SAN FRANCISCO
91481810,2021,2021-05-27,2021-05-16,1535,7,SR-1 S/B,LAKE STREET,1,37.793918609619141,-122.46958160400391,SAN FRANCISCO,SAN FRANCISCO
91481823,2021,2021-05-26,2021-05-05,1550,3,US-101 N/B,FAITH ST. O/C,101,37.746051788330078,-122.40495300292969,SAN FRANCISCO,SAN FRANCISCO
